AAETAA,10470,10007,10040
BMCHI,10460,11023,18183
CYRIS,10416,12140,27150
CAORI,10089,11400,21205
BPAGMA,10161,11119,18954
AJGOI,10115,10298,12390
APINS,10352,10532,14262
APNDA,10055,10479,13819
CYRIS,10416,12141,27158
BLCASA,10007,10990,17925
CSURI,10196,11993,25948
CTMLS,10433,12050,26439
BPANIA,10342,11154,19224
BPTII,10365,11145,19174
CSSOS,10178,12016,26148
CVIROA,10154,12108,26857
CDRAI,10111,11550,22428
CSSTA,10123,11995,25978
CXPES,10469,12137,27094
CJNES,10136,11723,23788
BTELMA,10370,11253,20036
CZNKI,10003,12150,27217
CRBIAA,10227,11955,25645
AOATAA,10462,10444,13527
CSBASA,10119,12025,26206
CIENSA,10135,11685,23496
SINO,10071,12433,29455
AIATIA,10075,10291,12338
BRDI,10177,10946,17587
ANNUS,10464,10413,13312
ALIDS,10211,10317,12549
BRANS,10169,11207,19672
NVES,10129,12342,28738
BKFFIA,10078,10981,17864
APJES,10127,10474,13783
CZONS,10260,12159,27249
CKANS,10450,11735,23908
AUSIS,10471,10652,15223
CLLIM,10372,11751,24038
TERI,10126,12457,29662
ABICA,10202,10084,10675
BVGESA,10447,11300,20405
BKFFIA,10078,10981,17846
BDOTAA,10146,10820,16577
BCOPS,10048,10771,16174
CMANXA,10046,11791,24353
ANNUS,10464,10414,13298
BVEGS,10180,11296,20370
CGIES,10052,11633,23078
ROBS,10441,12387,29112
CBEAI,10010,11450,21637
KEBI,10404,12259,28053
TMAE,10094,12447,29569
CSURI,10196,11994,25932
BHLIA,10457,10926,17401
CBNIIA,10042,11458,21654
CNOLEA,10088,11844,24727
CVELX,10185,12088,26708
BTRCA,10221,11265,20122
BEEGS,10407,10841,16752
CMNNEA,10047,11796,24365
PLAN,10408,12375,29033
BVANM,10015,11311,20512
CAYNSA,10452,11406,21262
CKHOAA,10224,11725,23807
BDOTAA,10146,10822,16588
APNDA,10055,10477,13823
NEGS,10175,12336,28695
BMXIA,10145,11017,18127
BGUFSA,10034,10906,17252
SMBI,10102,12419,29333
AMDESA,10492,10381,13066
KEBI,10404,12259,28042
CTMLS,10433,12052,26414
CDUCI,10067,11592,22732
CTHLSA,10219,12066,26526
APOES,10203,10538,14300
LITA,10149,12270,28186
BLUNAA,10026,11000,18002
BTAUMA,10214,11244,19935
CSTAE,10039,11975,25821
AARES,10480,10065,10525
CCENMA,10346,11536,22318
BIBEAA,10160,10960,17717
CCHUIA,10040,11494,21920
PTIX,10006,12370,28992
MHTS,10098,12285,28313
AMLEIA,10074,10351,12820
ALYNX,10138,10349,12788
ARPIA,10114,10553,14420
HHRS,10440,12229,27831
CBNEI,10446,11443,21551
AGPESA,10380,10228,11821
CGIEE,10005,11622,22983
CHNPNA,10374,11666,23320
ATCASA,10341,10647,15171
BAISA,10140,10691,15540
ARDLI,10215,10557,14457
CMNASA,10108,11784,24273
BPAUIA,10168,11124,18967
AGAUIA,10449,10250,12011
BENDIA,10144,10846,16789
BHSOIA,10194,10938,17518
ASCHI,10158,10608,14853
CDIR,10218,11850,24800
BHMI,10142,10675,15433
APTEI,10084,10520,14168
BENDIA,10144,10849,16764
CJNSI,10357,11712,23686
DTRS,10398,12174,27368
BDADAA,10375,10813,16496
CAOLEA,10362,11395,21185
CGAMY,10204,11629,23016
ASRVL,10369,10585,14699
CFCOIA,10419,11607,22851
APTHN,10338,10504,14001
AHCTIA,10397,10275,12217
MTES,10072,12309,28447
CMLLIA,10163,11806,24447
CBLLIA,10234,11473,21797
AGKEI,10495,10220,11765
APLVS,10033,10489,13911
BHNPNA,10143,10931,17448
CNRES,10486,11826,24635
BJULS,10152,10979,17826
KBEA,10105,12247,27964
BGICS,10483,10891,17156
CCFFRA,10232,11480,21851
BCISIA,10091,10737,15883
ADECSA,10174,10162,11307
AAETAA,10470,10008,10078
BVGESA,10447,11303,20422
CVLLA,10073,12090,26756
AUSIS,10471,10650,15203
BTRCA,10221,11268,20127
CBLUIA,10436,11437,21486
MAII,10499,12275,28237
BPENS,10348,11166,19332
CVRAS,10231,12115,26956
PERS,10381,12382,29053
ICAS,10394,12231,27857
CLTRSA,10459,11762,24113
BMIRS,10484,11036,18299
ASENXA,10411,10581,14673
BMDWIA,10426,11033,18266
AASSS,10334,10027,10217
CDELS,10437,11549,22375
BHRMIA,10230,10920,17384
CCRIIA,10477,11534,22272
AMELSA,10017,10406,13244
CBNEI,10446,11442,21547
AOKIOA,10472,10453,13608
AOATAA,10462,10442,13558
ADLTIA,10002,10145,11193
ALORS,10236,10325,12627
CAROAA,10339,11358,20857
AOTRSA,10199,10463,13697
BATRXA,10402,10699,15562
ALORS,10236,10329,12626
BSULR,10228,11221,19792
AOTRSA,10199,10462,13705
BNTASA,10383,11079,18624
BTMISA,10225,11279,20204
CAORI,10089,11401,21208
AHCTIA,10397,10275,12232
BDATE,10024,10791,16341
TERI,10126,12459,29652
CVLLA,10073,12090,26727
AARGEA,10409,10051,10438
CNRES,10486,11827,24621
ANASA,10165,10416,13341
CVELX,10185,12087,26717
BTURA,10141,11282,20256
DESS,10377,12177,27406
AVMAI,10439,10659,15274
BCTRAA,10367,10787,16303
BGICS,10483,10894,17134
CDSISA,10212,11555,22448
RORI,10201,12400,29205
BGNHI,10159,10902,17216
BCESI,10376,10730,15857
BPALSA,10110,11133,19044
AIATIA,10075,10291,12353
CCENS,10463,11489,21902
BYARS,10213,11339,20714
BCIGAA,10198,10720,15799
OSTS,10425,12346,28787
KEBI,10404,12259,28054
ASAPI,10422,10591,14726
CRARI,10076,11933,25455
BCTRAA,10367,10785,16313
AERRO,10182,10190,11533
BEMIS,10179,10859,16863
BVEGS,10180,11297,20366
BGEESA,10107,10914,17292
CAISAA,10064,11410,21290
CTIPSA,10371,12043,26352
CRROI,10197,11946,25592
BHMI,10142,10678,15424
MHOI,10058,12301,28439
BGONM,10112,10887,17110
CDELS,10437,11545,22392
BZNKIA,10330,11340,20727
CMNASA,10108,11780,24271
CIIGSA,10420,11695,23566
CAICA,10353,11384,21074
VLLR,10359,12480,29847
LITA,10149,12274,28171
ALYNX,10138,10348,12775
APTHN,10338,10503,14017
BYARS,10213,11335,20703
GABR,10354,12201,27610
BVGESA,10447,11303,20435
BEUIS,10387,10853,16828
BMRRI,10060,11050,18401
BTLES,10461,11247,19995
VLLR,10359,12480,29841
BDROSA,10103,10799,16372
BGROSA,10474,10878,17024
BCINS,10019,10726,15809
CDANEA,10438,11587,22713
BMCHI,10460,11021,18183
ACPBI,10350,10103,10809
CLROM,10442,11743,23926
CCENS,10463,11486,21892
ASMBI,10037,10571,14571
AHCTIA,10397,10278,12200
ARPIA,10114,10551,14415
CQICSA,10166,11919,25354
ADHIE,10498,10167,11345
AGERAA,10124,10264,12104
TNCS,10125,12471,29799
CLTRSA,10459,11764,24108
ALYNX,10138,10348,12793
CYNGI,10011,12146,27195
AMLOSA,10344,10372,12993
AGULI,10008,10244,11930
BATE,10395,10834,16667
ALIDS,10211,10315,12533
MAII,10499,12276,28226
CDSASA,10080,11584,22648
AHYA,10235,10497,13978
ARPIA,10114,10551,14410
AGPESA,10380,10229,11822
CHOVAA,10132,11677,23401
BTRCA,10221,11267,20148
HLVM,10009,12222,27764
MIRA,10189,12293,28320
BDIDA,10173,10815,16539
BHMI,10142,10677,15424
ALLI,10399,10181,11456
ARDLI,10215,10556,14470
APTHN,10338,10501,14002
BCYSSA,10379,10748,15982
CSSOS,10178,12016,26134
CDLIIA,10192,11543,22350
CABRE,10412,11349,20764
CAANI,10432,11364,20895
ACPBI,10350,10100,10803
BYARS,10213,11337,20697
BCISIA,10091,10737,15913
CSSTA,10123,11997,25994
BWIAI,10343,11327,20623
BGONM,10112,10885,17090
APLVS,10033,10486,13916
CPLANA,10195,11898,25191
AIATIA,10075,10294,12327
CSTAE,10039,11977,25801
CRROI,10197,11946,25588
AMLEIA,10074,10352,12824
BWIAI,10343,11327,20614
BMIRS,10484,11037,18315
AMCKM,10355,10377,13003
ACISS,10373,10122,10993
SDIS,10413,12435,29497
CYRIS,10416,12142,27132
BBEIA,10061,10713,15718
CVELX,10185,12085,26715
BVNGS,10068,11316,20549
CAORI,10089,11401,21229
GNWI,10036,12205,27641
PNGS,10083,12368,28926
FNQI,10170,12193,27527
BCOPS,10048,10772,16173
BATRXA,10402,10695,15569
BNITS,10443,11056,18461
MHOI,10058,12303,28406
BDROSA,10103,10798,16371
BENDIA,10144,10847,16781
APOEI,10205,10508,14051
BEEGS,10407,10840,16735
CSTTA,10148,12034,26265
AOVIIA,10434,10448,13596
CDRAI,10111,11550,22407
CSTAE,10039,11976,25818
BONGEA,10099,11097,18773
BPTUS,10206,11179,19400
APULSA,10020,10482,13844
BAISA,10140,10693,15539
AKEBI,10220,10309,12462
APYKS,10429,10517,14138
AIULM,10181,10280,12261
BIDIAA,10187,10959,17660
SDIS,10413,12435,29493
BSAS,10131,11294,20339
CYRIS,10416,12143,27157
CKHOAA,10224,11726,23834
BGICS,10483,10891,17122
APLVS,10033,10487,13881
BQESR,10237,11185,19490
BKFFIA,10078,10983,17843
BJONA,10424,10971,17784
BHLIA,10457,10929,17400
BLUPS,10427,11006,18052
AFOCIA,10095,10205,11648
CATESA,10481,11421,21393
BIDIAA,10187,10958,17653
DQUI,10476,12165,27349
NVES,10129,12342,28748
BKFFIA,10078,10982,17843
ANTII,10363,10422,13392
CAYNSA,10452,11407,21279
CSSOS,10178,12019,26154
BIDIAA,10187,10957,17661
ANNUS,10464,10414,13293
ASENXA,10411,10580,14641
BLUPS,10427,11005,18045
ABICA,10202,10083,10656
CJNES,10136,11721,23764
CDUCI,10067,11594,22754
CINISA,10085,11684,23458
ASARS,10090,10595,14795
AUSIS,10471,10651,15221
CVIROA,10154,12107,26862
CSTAE,10039,11977,25802
BIBEAA,10160,10963,17716
CGIEE,10005,11623,22967
AMLOSA,10344,10374,12967
APTHN,10338,10503,14033
CAOLEA,10362,11399,21198
BCYSSA,10379,10745,15990
BVEGS,10180,11296,20386
BLUNAA,10026,11003,18035
AMKHI,10223,10360,12887
BGIRSA,10035,10899,17185
CHLIA,10104,11663,23286
GOUS,10016,12211,27696
CCDAS,10086,11524,22192
ANTII,10363,10424,13374
ARTJS,10239,10561,14496
AMLEIA,10074,10350,12809
CBLLIA,10234,11472,21783
SDIS,10413,12439,29498
AMLOSA,10344,10372,12999
COOGRA,10364,11849,24793
BWIAI,10343,11327,20628
BPENS,10348,11169,19330
CABRE,10412,11349,20766
BGOVI,10414,10883,17058
CCORIA,10162,11519,22123
BTAUMA,10214,11240,19948
BFCISA,10487,10868,16938
CRROI,10197,11946,25563
RORI,10201,12403,29229
CRARI,10076,11930,25454
CZNKI,10003,12154,27225
CRBIAA,10227,11959,25660
CWTRSA,10147,12128,27007
CCORIA,10162,11519,22157
AKEBI,10220,10305,12443
ASRVL,10369,10588,14704
AOREI,10023,10467,13722
CPLMI,10150,11869,24948
BCYSSA,10379,10749,15961
BTRCA,10221,11269,20132
BATRXA,10402,10695,15567
CRBIAA,10227,11956,25677
ICAS,10394,12231,27856
BTCOR,10062,11263,20082
BZNKIA,10330,11344,20726
BDOTAA,10146,10820,16572
CNLKSA,10120,11839,24696
CRAPT,10183,11926,25402
FNQI,10170,12190,27534
AGKEI,10495,10223,11783
CHIS,10128,11350,20804
SMBI,10102,12419,29334
CRBIAA,10227,11956,25650
MITS,10029,12296,28372
ANASA,10165,10416,13355
ASILAA,10113,10601,14805
AGAUIA,10449,10251,12006
ALORS,10236,10329,12635
AKEBI,10220,10308,12450
GABR,10354,12202,27615
ATKEAA,10050,10636,15112
CIDUS,10137,11693,23537
ALAGIA,10217,10324,12571
BQMAS,10222,11182,19472
MHOI,10058,12301,28409
GOUS,10016,12212,27686
CDELS,10437,11548,22399
CQICSA,10166,11918,25352
CDARI,10284,11564,22506
MIRA,10189,12292,28347
AIHMSA,10207,10289,12282
CBTTS,10385,11445,21597
BGICS,10483,10894,17143
CADIM,10000,11392,21130
BMONIA,10403,11041,18326
CORDIA,10488,11858,24852
BIBEAA,10160,10962,17718
AGISAA,10054,10257,12063
CHNPNA,10374,11668,23337
BMXIA,10145,11016,18126
BTRCA,10221,11267,20153
AMLLI,10157,10398,13185
BPTII,10365,11147,19167
TACA,10468,12469,29730
CVRAS,10231,12116,26942
CPRUA,10193,11903,25230
CCHUIA,10040,11492,21957
SDIS,10413,12439,29513
ASILAA,10113,10604,14837
BVLLA,10066,11306,20475
BOLUA,10466,11093,18758
CAISAA,10064,11414,21280
AOREI,10023,10467,13754
CFCOIA,10419,11606,22848
CSTTA,10148,12031,26275
BGICS,10483,10893,17128
ALORS,10236,10325,12608
CEGIS,10485,11603,22815
AHYA,10235,10495,13996
AANES,10396,10000,10006
AARGEA,10409,10052,10400
MIRA,10189,12291,28353
CSGIAA,10092,12024,26197
CAORI,10089,11404,21213
BRDI,10177,10947,17597
CUUIA,10012,12070,26573
ATSASA,10097,10610,14898
MHTS,10098,12288,28305
SINO,10071,12432,29452
CSURI,10196,11990,25938
CBNEI,10446,11440,21531
BEEGS,10407,10843,16741
MTES,10072,12305,28443
BSGGMA,10410,11234,19854
BGANAA,10340,10873,16993
SMBI,10102,12418,29343
HHRS,10440,12226,27828
CSTTA,10148,12032,26268
BONGEA,10099,11099,18787
CVLLA,10073,12092,26741
APLVS,10033,10489,13887
CGIEE,10005,11621,22997
CVIROA,10154,12105,26866
CYRIS,10416,12140,27133
NISS,10242,12330,28661
BRAPXA,10392,11191,19521
AUSIS,10471,10651,15217
BPAYSA,10190,11163,19283
BVANM,10015,11314,20500
ACORIA,10458,10130,11048
CGSEA,10361,11640,23145
CRBIAA,10227,11958,25678
BTAUMA,10214,11240,19928
BLUDAA,10378,10998,17995
ABHEI,10153,10095,10775
ALORS,10236,10326,12608
MAII,10499,12275,28219
ABEHI,10493,10077,10621
BMTZIA,10044,11026,18218
CAANIA,10229,11365,20951
BPOLIA,10022,11158,19241
BPAUIA,10168,11123,18961
APTHN,10338,10503,14016
LOTM,10415,12264,28089
ATES,10077,10673,15392
BMONIA,10403,11044,18341
CPRUA,10193,11904,25209
BTURA,10141,11281,20266
AZUDIA,10014,10666,15340
CDANEA,10438,11585,22711
CPENSA,10093,11880,25079
MARI,10389,12280,28245
TNCS,10125,12474,29792
PERS,10381,12383,29073
AJGOI,10115,10298,12360
BOFEA,10117,11087,18718
BDOTAA,10146,10821,16597
CSSTA,10123,11997,25987
COOGRA,10364,11848,24766
BMDWIA,10426,11032,18247
ADCTSA,10490,10155,11260
BGANAA,10340,10870,16991
BCINS,10019,10726,15812
CAISAA,10064,11410,21292
AVMAI,10439,10657,15260
BGNNI,10489,10918,17324
BGROSA,10474,10879,17033
AFMEM,10172,10199,11577
CHIS,10128,11353,20811
BSAS,10131,11294,20346
BJULS,10152,10977,17809
BIBEAA,10160,10963,17698
FNQI,10170,12191,27557
ARPIA,10114,10550,14413
BWIAI,10343,11325,20629
APEUS,10069,10491,13959
BSAS,10131,11293,20357
ABHEI,10153,10098,10777
CKHOAA,10224,11728,23826
BYARS,10213,11337,20680
AMELSA,10017,10406,13252
CMNDO,10445,11770,24186
BCYPS,10494,10775,16229
BLUPS,10427,11007,18049
AASSS,10334,10026,10214
BTURA,10141,11282,20257
CDERIA,10130,11570,22568
BMTZIA,10044,11029,18234
AMKHI,10223,10362,12882
BGICS,10483,10894,17157
CAORI,10089,11403,21226
CRHMIA,10027,11939,25486
CEIUS,10382,11598,22769
CWTRSA,10147,12129,27003
ASARS,10090,10595,14776
BCISIA,10091,10735,15917
ACUMS,10391,10108,10845
CRHMIA,10027,11939,25489
APULSA,10020,10481,13856
ANTII,10363,10423,13373
CSGIAA,10092,12020,26165
AKEBI,10220,10306,12475
CSTTA,10148,12031,26243
CBLUIA,10436,11436,21517
CGIEE,10005,11620,22986
CLTRSA,10459,11763,24087
CAYNSA,10452,11406,21268
GOUS,10016,12211,27695
MHTS,10098,12288,28306
CSTAE,10039,11975,25811
AMXIAA,10467,10368,12931
CLROM,10442,11744,23951
BMTES,10106,11048,18365
APJES,10127,10471,13798
BRSSIA,10051,11200,19609
AMRIE,10401,10359,12864
APTHN,10338,10502,14011
BVNGS,10068,11315,20535
BPAGMA,10161,11117,18928
LOTM,10415,12260,28106
AICA,10360,10330,12677
BCVEAA,10368,10761,16091
MHOI,10058,12301,28434
CBNEI,10446,11443,21525
HHRS,10440,12227,27830
CEIUS,10382,11599,22790
CAFRIA,10082,11371,20963
DTRS,10398,12172,27386
BSULR,10228,11224,19770
BHSOIA,10194,10936,17517
SINO,10071,12431,29471
BJONA,10424,10973,17788
CFCOIA,10419,11609,22858
BCYPS,10494,10775,16215
BMRRI,10060,11050,18438
CAORI,10089,11404,21219
BQMAS,10222,11184,19461
AGKEI,10495,10224,11789
CSRASA,10063,12036,26313
AZUDIA,10014,10665,15354
BSAS,10131,11290,20341
AGERAA,10124,10261,12100
CRAPT,10183,11927,25419
FNQI,10170,12193,27533
CCDAS,10086,11523,22177
BQMAS,10222,11183,19474
BTRCA,10221,11268,20144
CGAMY,10204,11627,23001
CRUSR,10238,11951,25634
CMAGS,10454,11779,24238
CCRIIA,10477,11530,22268
CGAMY,10204,11625,23006
AIULM,10181,10280,12249
MNTS,10478,12312,28487
APJES,10127,10472,13780
BCVEAA,10368,10761,16098
AZUDIA,10014,10666,15344
JOBS,10139,12237,27907
CRAPT,10183,11929,25403
RORI,10201,12403,29213
NEGS,10175,12337,28711
BTRCA,10221,11268,20159
BVEGS,10180,11295,20375
BPAGMA,10161,11119,18946
CCORIA,10162,11515,22124
CMANXA,10046,11791,24338
BDIDA,10173,10817,16539
CDINRA,10475,11579,22612
BMTES,10106,11048,18371
HHRS,10440,12226,27834
ABEHI,10493,10076,10628
ASTIAA,10417,10566,14556
ANTII,10363,10421,13361
BLUCAA,10356,10986,17881
CABRE,10412,11349,20779
CSBASA,10119,12028,26212
APEUS,10069,10492,13933
ASCHI,10158,10607,14861
BDOTAA,10146,10823,16575
APOEI,10205,10507,14047
ROBS,10441,12388,29110
BTICR,10070,11256,20073
FNQI,10170,12190,27521
CSMUSA,10233,12003,26031
MTES,10072,12309,28441
BSARS,10456,11228,19838
ASARS,10090,10595,14784
APOEI,10205,10505,14056
CPONSA,10167,11888,25086
CIENSA,10135,11689,23499
BPEGA,10059,11127,19034
AOOSM,10032,10457,13676
SINO,10071,12431,29478
CNRES,10486,11827,24619
NAPU,10386,12327,28638
ASAPI,10422,10593,14750
BPALSA,10110,11132,19079
ASARS,10090,10595,14796
SMBI,10102,12415,29349
AARGEA,10409,10052,10438
CVLLA,10073,12090,26746
AOATAA,10462,10444,13559
AFIAS,10122,10202,11624
CIIGSA,10420,11696,23562
BHNPNA,10143,10932,17449
AIULM,10181,10282,12273
GNWI,10036,12208,27662
CAOLEA,10362,11398,21163
AHYA,10235,10497,13961
BATE,10395,10830,16648
CRARS,10156,11941,25535
AMXIAA,10467,10369,12953
AJANAA,10465,10301,12425
ADLTIA,10002,10146,11168
HHRS,10440,12225,27811
APULSA,10020,10481,13876
ACISS,10373,10124,10988
CKNSIA,10155,11732,23875
SFOI,10428,12414,29291
BCRNIA,10134,10757,16049
BPOLIA,10022,11159,19249
BPTUS,10206,11178,19410
AOVIIA,10434,10448,13591
APNDA,10055,10478,13806
AVMAI,10439,10658,15250
BRSSIA,10051,11200,19614
CSETS,10171,12010,26082
SINO,10071,12433,29452
APIOS,10388,10512,14109
ASTIAA,10417,10566,14555
CIGS,10479,11376,21039
BCYSSA,10379,10749,15987
BVGESA,10447,11303,20439
AJANAA,10465,10300,12430
BPAYSA,10190,11160,19309
BGROSA,10474,10876,17023
CDSASA,10080,11581,22659
CSSTA,10123,11995,25973
BDOTAA,10146,10824,16581
BDROSA,10103,10796,16379
BHSOIA,10194,10936,17506
CGAUI,10133,11638,23091
BVLLA,10066,11306,20459
CDSISA,10212,11559,22450
BGROSA,10474,10879,17006
ATLESA,10453,10619,14951
AMKHI,10223,10360,12906
CPLMI,10150,11865,24951
CVTZI,10390,12111,26917
CSLIEA,10030,11962,25709
APNDA,10055,10476,13809
GOUS,10016,12214,27681
BDROSA,10103,10798,16360
CGSEA,10361,11642,23144
BMCHI,10460,11020,18177
CAFRIA,10082,11372,20976
TACA,10468,12467,29733
CCRIIA,10477,11531,22250
CQICSA,10166,11915,25333
MHTS,10098,12287,28300
CIGS,10479,11378,21008
CLROM,10442,11742,23948
CAANIA,10229,11367,20939
CSSOS,10178,12019,26133
CSURI,10196,11991,25938
ANNUS,10464,10410,13300
CRBIAA,10227,11959,25656
AGPESA,10380,10226,11824
BKFFIA,10078,10983,17855
BGOVI,10414,10880,17046
BKFFIA,10078,10982,17861
TECS,10351,12460,29699
AGULI,10008,10241,11924
CGSESA,10186,11646,23193
AMDESA,10492,10382,13051
BTAUMA,10214,11241,19957
CKANS,10450,11735,23914
NAPU,10386,12327,28603
BTRCAA,10101,11270,20174
APTHN,10338,10502,14014
ABOCIA,10423,10089,10713
BHRMIA,10230,10921,17371
CMNNEA,10047,11797,24372
HLVM,10009,12221,27778
CNRES,10486,11829,24632
CSETS,10171,12012,26101
FICA,10031,12186,27488
HHRS,10440,12228,27829
APYKS,10429,10518,14134
APOEI,10205,10508,14069
AMCKM,10355,10378,13035
BCINS,10019,10727,15823
CDRAI,10111,11550,22406
APEUS,10069,10492,13949
BORIIA,10079,11101,18832
ASENXA,10411,10580,14652
APINS,10352,10531,14243
CDELS,10437,11546,22376
BDROSA,10103,10795,16360
BTURA,10141,11282,20279
AMLLI,10157,10397,13170
BPAGMA,10161,11115,18944
ASILAA,10113,10601,14831
CAICA,10353,11383,21066
AJGOI,10115,10299,12398
CBLLIA,10234,11474,21773
ANULS,10400,10426,13419
BZNKIA,10330,11343,20721
CBLWIA,10384,11432,21464
ADEMNA,10118,10142,11142
TNCS,10125,12472,29767
CHNPNA,10374,11666,23336
CCRIIA,10477,11530,22276
AMCKM,10355,10378,13038
BFCISA,10487,10866,16946
BATRXA,10402,10697,15575
BRANS,10169,11208,19677
CVTZI,10390,12114,26892
BOMES,10001,11108,18877
CVELX,10185,12087,26709
COOGRA,10364,11849,24760
CRARI,10076,11931,25458
CTIPSA,10371,12041,26352
CGSEA,10361,11644,23156
GNWI,10036,12207,27656
CJFFI,10004,11708,23654
BNHOI,10451,11067,18545
CAOLEA,10362,11397,21197
BRSSIA,10051,11203,19601
ACPBI,10350,10102,10804
ACIQS,10444,10118,10931
SINO,10071,12431,29476
CDLIIA,10192,11544,22356
CIGS,10479,11379,21031
CBEAI,10010,11454,21612
AANES,10396,10001,10008
OSTS,10425,12348,28770
GNWI,10036,12205,27648
AFIAS,10122,10200,11618
BDROSA,10103,10795,16369
AGERAA,10124,10262,12117
LOTM,10415,12262,28085
COOGRA,10364,11847,24766
CAFRIA,10082,11370,20972
BMTES,10106,11045,18382
ZUDI,10208,12499,29989
AVMAI,10439,10657,15243
TERI,10126,12456,29670
ADCTSA,10490,10155,11250
BZNKIA,10330,11344,20733
BLUNAA,10026,11004,18006
APTEI,10084,10522,14192
APEUS,10069,10492,13934
CPLMI,10150,11866,24942
ALAGIA,10217,10322,12598
CEIUS,10382,11596,22798
AFOCIA,10095,10206,11656
CAROAA,10339,11355,20856
CNLKSA,10120,11836,24697
ALYNX,10138,10349,12782
BTELMA,10370,11252,20023
CCENMA,10346,11536,22292
CCDAS,10086,11521,22167
BDIDA,10173,10818,16555
CSBASA,10119,12025,26226
BOLUA,10466,11091,18736
DTRS,10398,12171,27383
AMKHI,10223,10363,12881
ARDLI,10215,10555,14477
WMMI,10038,12492,29938
BVNGS,10068,11319,20538
CRAPT,10183,11926,25413
CAFRIA,10082,11371,20999
AOOSM,10032,10455,13672
CCENMA,10346,11537,22314
GABR,10354,12201,27638
BLCASA,10007,10990,17958
CZNKI,10003,12154,27210
ROAI,10405,12396,29191
BWIAI,10343,11327,20610
CLTRSA,10459,11763,24113
BPLLSA,10028,11141,19123
CTMLS,10433,12051,26427
KEBI,10404,12257,28049
CGSEA,10361,11643,23151
ASMBI,10037,10571,14572
APAMMA,10109,10543,14326
CDANEA,10438,11587,22711
AGTUSA,10430,10239,11906
CAANIA,10229,11367,20920
ARDLI,10215,10558,14467
NVES,10129,12343,28734
CGAUI,10133,11635,23084
CSTTA,10148,12033,26268
BGNNI,10489,10916,17336
ASRVL,10369,10585,14706
BDATE,10024,10790,16331
CRARS,10156,11943,25559
NEGS,10175,12337,28698
AAFISA,10188,10012,10112
BENDIA,10144,10849,16775
BWIAI,10343,11325,20610
RORI,10201,12401,29238
CKNSIA,10155,11733,23843
BDATE,10024,10793,16343
AASSS,10334,10025,10234
BDIDA,10173,10816,16524
AARGEA,10409,10052,10404
KBEA,10105,12246,27977
APYKS,10429,10515,14142
AKLIEA,10210,10312,12503
COOGRA,10364,11845,24762
AIATIA,10075,10291,12350
RORI,10201,12403,29234
ABHEI,10153,10097,10767
CHLIA,10104,11663,23280
BPLLSA,10028,11141,19156
APOES,10203,10539,14295
ASTIAA,10417,10569,14544
BGANAA,10340,10872,16983
BDIDA,10173,10819,16537
CQICSA,10166,11915,25357
BCOPS,10048,10773,16178
CBLLIA,10234,11472,21769
CUUIA,10012,12071,26565
BVGESA,10447,11303,20402
CPENSA,10093,11881,25051
MAII,10499,12279,28227
BLUDAA,10378,10999,17974
ICAS,10394,12231,27846
ABOCIA,10423,10087,10714
CBNIIA,10042,11458,21655
APULSA,10020,10484,13874
PERS,10381,12381,29051
CBNKI,10366,11476,21823
GNWI,10036,12207,27643
CMXIA,10200,11787,24316
LOTM,10415,12262,28101
CBTTS,10385,11447,21568
CDLIIA,10192,11544,22337
CAANI,10432,11363,20901
BCESI,10376,10730,15874
COOGRA,10364,11848,24793
BRSSIA,10051,11201,19625
CRAPT,10183,11925,25417
ATLESA,10453,10618,14937
SMBI,10102,12416,29337
BEMIS,10179,10855,16851
DTRS,10398,12173,27399
SINO,10071,12434,29447
CBLUIA,10436,11436,21512
FNQI,10170,12191,27542
AGEES,10345,10266,12145
RNBI,10065,12409,29273
ADCTSA,10490,10157,11266
CBLWIA,10384,11430,21454
AVMAI,10439,10658,15254
BPAUIA,10168,11124,18975
CRBIAA,10227,11959,25666
ABOCIA,10423,10085,10707
CVLLA,10073,12094,26745
ANTII,10363,10422,13386
BPLLSA,10028,11144,19139
BRTAA,10393,11210,19708
MIES,10045,12315,28552
ATES,10077,10671,15391
BRTAA,10393,11213,19688
ATLESA,10453,10619,14953
AMLLI,10157,10398,13184
PNGS,10083,12367,28938
BMCHI,10460,11021,18163
CSTTA,10148,12032,26262
BNTASA,10383,11077,18628
AOREI,10023,10469,13754
CXPES,10469,12138,27108
AMLOSA,10344,10373,12982
CQICSA,10166,11917,25354
SDIS,10413,12435,29486
CSURI,10196,11991,25937
NAPU,10386,12326,28614
BPTUS,10206,11177,19431
AERRO,10182,10194,11555
BGEESA,10107,10914,17309
MIRA,10189,12290,28330
ASTIAA,10417,10565,14553
CRARI,10076,11933,25458
AARES,10480,10066,10525
CRBIAA,10227,11959,25640
CAYNSA,10452,11407,21268
BOFEA,10117,11086,18690
CGSEA,10361,11640,23136
BHRMIA,10230,10921,17365
BYARS,10213,11335,20704
BRAPXA,10392,11190,19534
ALYNX,10138,10347,12788
CSSOS,10178,12016,26151
ROBS,10441,12387,29101
CCENS,10463,11489,21897
BPOLIA,10022,11158,19266
BGNNI,10489,10915,17359
BTELMA,10370,11253,20032
CZNKI,10003,12154,27229
ADHIE,10498,10169,11359
CJNSI,10357,11713,23710
AIATIA,10075,10291,12345
NAPU,10386,12325,28613
APOES,10203,10539,14283
CWTRSA,10147,12129,27000
ACOSI,10116,10128,11020
ASILAA,10113,10604,14814
BENOXA,10473,10839,16708
SRVL,10049,12427,29423
